start_ip,end_ip,country,country_name,continent,continent_name
58.87.32.0,58.87.63.255,KR,South Korea,AS,Asia
58.102.0.0,58.103.255.255,KR,South Korea,AS,Asia
58.120.0.0,58.127.255.255,KR,South Korea,AS,Asia
58.138.192.0,58.138.255.255,KR,South Korea,AS,Asia
58.140.0.0,58.143.255.255,KR,South Korea,AS,Asia
58.145.0.0,58.145.127.255,KR,South Korea,AS,Asia
58.146.192.0,58.146.255.255,KR,South Korea,AS,Asia
58.147.176.0,58.147.183.255,KR,South Korea,AS,Asia
58.148.0.0,58.151.255.255,KR,South Korea,AS,Asia
58.180.0.0,58.181.63.255,KR,South Korea,AS,Asia
58.184.0.0,58.184.255.255,KR,South Korea,AS,Asia
58.224.0.0,58.225.225.4,KR,South Korea,AS,Asia
58.225.225.63,58.229.0.27,KR,South Korea,AS,Asia
58.229.0.30,58.229.0.48,KR,South Korea,AS,Asia
58.229.0.51,58.229.0.143,KR,South Korea,AS,Asia
58.229.0.146,58.229.0.190,KR,South Korea,AS,Asia
58.229.0.193,58.229.0.245,KR,South Korea,AS,Asia
58.229.0.248,58.229.4.170,KR,South Korea,AS,Asia
58.229.4.172,58.229.4.172,KR,South Korea,AS,Asia
58.229.4.174,58.229.4.174,KR,South Korea,AS,Asia
58.229.4.178,58.229.4.178,KR,South Korea,AS,Asia
58.229.4.180,58.229.4.180,KR,South Korea,AS,Asia
58.229.4.184,58.229.4.184,KR,South Korea,AS,Asia
58.229.4.186,58.229.4.186,KR,South Korea,AS,Asia
58.229.4.188,58.229.14.0,KR,South Korea,AS,Asia
58.229.14.2,58.229.14.4,KR,South Korea,AS,Asia
58.229.14.143,58.229.14.255,KR,South Korea,AS,Asia
58.229.15.1,58.229.15.10,KR,South Korea,AS,Asia
58.229.16.0,58.229.92.1,KR,South Korea,AS,Asia
58.229.92.8,58.229.92.9,KR,South Korea,AS,Asia
58.229.92.19,58.229.92.20,KR,South Korea,AS,Asia
58.229.92.22,58.229.92.100,KR,South Korea,AS,Asia
58.229.92.103,58.229.92.160,KR,South Korea,AS,Asia
58.229.92.166,58.229.92.168,KR,South Korea,AS,Asia
58.229.92.174,58.229.92.204,KR,South Korea,AS,Asia
58.229.92.207,58.229.92.240,KR,South Korea,AS,Asia
58.229.92.242,58.239.255.255,KR,South Korea,AS,Asia
59.0.0.0,59.31.255.255,KR,South Korea,AS,Asia
59.86.192.0,59.86.255.255,KR,South Korea,AS,Asia
59.150.0.0,59.150.255.255,KR,South Korea,AS,Asia
59.151.172.0,59.151.175.255,KR,South Korea,AS,Asia
59.151.192.0,59.151.255.255,KR,South Korea,AS,Asia
59.152.128.0,59.152.191.255,KR,South Korea,AS,Asia
59.153.40.0,59.153.41.255,KR,South Korea,AS,Asia
59.186.0.0,59.187.255.255,KR,South Korea,AS,Asia
60.196.0.0,60.197.255.255,KR,South Korea,AS,Asia
60.253.0.0,60.253.95.255,KR,South Korea,AS,Asia
61.4.192.0,61.4.255.255,KR,South Korea,AS,Asia
61.5.160.0,61.5.191.255,KR,South Korea,AS,Asia
61.14.208.0,61.14.211.255,KR,South Korea,AS,Asia
61.32.0.0,61.37.230.120,KR,South Korea,AS,Asia
61.37.230.122,61.43.8.30,KR,South Korea,AS,Asia
61.43.8.32,61.43.8.52,KR,South Korea,AS,Asia
61.43.8.55,61.43.8.98,KR,South Korea,AS,Asia
61.43.8.100,61.43.8.215,KR,South Korea,AS,Asia
61.43.8.217,61.43.8.225,KR,South Korea,AS,Asia
61.43.8.227,61.43.8.230,KR,South Korea,AS,Asia
61.43.8.233,61.43.8.252,KR,South Korea,AS,Asia
61.43.8.255,61.43.231.76,KR,South Korea,AS,Asia
61.43.231.79,61.43.255.255,KR,South Korea,AS,Asia
61.47.192.0,61.47.255.255,KR,South Korea,AS,Asia
61.72.0.0,61.78.36.255,KR,South Korea,AS,Asia
61.78.38.0,61.85.255.255,KR,South Korea,AS,Asia
61.96.0.0,61.105.237.43,KR,South Korea,AS,Asia
61.105.237.46,61.109.130.120,KR,South Korea,AS,Asia
61.109.130.123,61.110.215.255,KR,South Korea,AS,Asia
61.110.224.0,61.111.255.255,KR,South Korea,AS,Asia
61.245.176.0,61.245.191.255,KR,South Korea,AS,Asia
61.245.224.0,61.245.255.255,KR,South Korea,AS,Asia
61.247.64.0,61.247.159.255,KR,South Korea,AS,Asia
61.247.192.0,61.247.223.255,KR,South Korea,AS,Asia
61.248.128.0,61.248.159.255,KR,South Korea,AS,Asia
61.248.176.0,61.248.191.255,KR,South Korea,AS,Asia
61.248.224.0,61.248.227.255,KR,South Korea,AS,Asia
61.249.0.0,61.249.63.255,KR,South Korea,AS,Asia
61.249.92.0,61.249.159.255,KR,South Korea,AS,Asia
61.249.224.0,61.251.109.255,KR,South Korea,AS,Asia
61.251.111.209,61.251.111.209,KR,South Korea,AS,Asia
61.251.111.211,61.251.111.212,KR,South Korea,AS,Asia
61.251.111.225,61.251.111.228,KR,South Korea,AS,Asia
61.251.112.0,61.255.255.255,KR,South Korea,AS,Asia
63.105.192.0,63.105.207.255,KR,South Korea,AS,Asia
63.216.140.1,63.216.140.1,KR,South Korea,AS,Asia
63.216.140.5,63.216.140.6,KR,South Korea,AS,Asia
63.216.140.13,63.216.140.13,KR,South Korea,AS,Asia
63.216.140.17,63.216.140.17,KR,South Korea,AS,Asia
63.216.140.21,63.216.140.22,KR,South Korea,AS,Asia
63.216.140.25,63.216.140.26,KR,South Korea,AS,Asia
63.216.140.29,63.216.140.30,KR,South Korea,AS,Asia
63.216.140.33,63.216.140.34,KR,South Korea,AS,Asia
63.216.140.37,63.216.140.38,KR,South Korea,AS,Asia
63.216.140.41,63.216.140.41,KR,South Korea,AS,Asia
63.216.140.89,63.216.140.90,KR,South Korea,AS,Asia
63.216.140.128,63.216.140.176,KR,South Korea,AS,Asia
63.216.140.178,63.216.140.255,KR,South Korea,AS,Asia
63.216.164.217,63.216.164.217,KR,South Korea,AS,Asia
63.218.148.1,63.218.148.7,KR,South Korea,AS,Asia
63.218.148.11,63.218.148.15,KR,South Korea,AS,Asia
63.218.148.17,63.218.148.18,KR,South Korea,AS,Asia
63.218.148.22,63.218.148.22,KR,South Korea,AS,Asia
63.218.148.25,63.218.148.25,KR,South Korea,AS,Asia
63.218.148.33,63.218.148.33,KR,South Korea,AS,Asia
63.218.148.37,63.218.148.37,KR,South Korea,AS,Asia
63.218.148.45,63.218.148.45,KR,South Korea,AS,Asia
63.218.148.57,63.218.148.57,KR,South Korea,AS,Asia
63.218.148.65,63.218.148.66,KR,South Korea,AS,Asia
63.218.148.69,63.218.148.70,KR,South Korea,AS,Asia
63.218.148.81,63.218.148.82,KR,South Korea,AS,Asia
63.218.148.85,63.218.148.86,KR,South Korea,AS,Asia
63.218.148.89,63.218.148.90,KR,South Korea,AS,Asia
63.218.148.93,63.218.148.94,KR,South Korea,AS,Asia
63.218.148.97,63.218.148.98,KR,South Korea,AS,Asia
63.218.148.101,63.218.148.102,KR,South Korea,AS,Asia
63.218.148.105,63.218.148.106,KR,South Korea,AS,Asia
63.218.148.109,63.218.148.110,KR,South Korea,AS,Asia
63.218.148.114,63.218.148.114,KR,South Korea,AS,Asia
63.218.148.117,63.218.148.117,KR,South Korea,AS,Asia
63.218.148.121,63.218.148.122,KR,South Korea,AS,Asia
63.218.148.125,63.218.148.126,KR,South Korea,AS,Asia
63.218.148.129,63.218.148.129,KR,South Korea,AS,Asia
63.218.148.141,63.218.148.141,KR,South Korea,AS,Asia
63.218.148.145,63.218.148.145,KR,South Korea,AS,Asia
63.218.148.153,63.218.148.153,KR,South Korea,AS,Asia
63.218.148.157,63.218.148.157,KR,South Korea,AS,Asia
63.218.148.166,63.218.148.166,KR,South Korea,AS,Asia
63.218.148.174,63.218.148.174,KR,South Korea,AS,Asia
63.218.148.181,63.218.148.182,KR,South Korea,AS,Asia
63.218.148.185,63.218.148.186,KR,South Korea,AS,Asia
63.218.148.189,63.218.148.190,KR,South Korea,AS,Asia
63.218.148.193,63.218.148.194,KR,South Korea,AS,Asia
63.218.148.197,63.218.148.198,KR,South Korea,AS,Asia
63.218.148.201,63.218.148.202,KR,South Korea,AS,Asia
63.218.148.205,63.218.148.206,KR,South Korea,AS,Asia
63.218.148.209,63.218.148.210,KR,South Korea,AS,Asia
63.218.148.213,63.218.148.214,KR,South Korea,AS,Asia
63.218.148.217,63.218.148.218,KR,South Korea,AS,Asia
63.218.149.1,63.218.149.2,KR,South Korea,AS,Asia
63.218.149.5,63.218.149.6,KR,South Korea,AS,Asia
63.218.149.9,63.218.149.10,KR,South Korea,AS,Asia
63.218.149.65,63.218.149.66,KR,South Korea,AS,Asia
63.218.149.69,63.218.149.69,KR,South Korea,AS,Asia
63.218.149.73,63.218.149.73,KR,South Korea,AS,Asia
63.218.149.97,63.218.149.99,KR,South Korea,AS,Asia
63.218.149.109,63.218.149.110,KR,South Korea,AS,Asia
63.218.149.113,63.218.149.114,KR,South Korea,AS,Asia
63.218.149.121,63.218.149.121,KR,South Korea,AS,Asia
63.218.149.137,63.218.149.138,KR,South Korea,AS,Asia
63.218.149.157,63.218.149.157,KR,South Korea,AS,Asia
63.218.149.193,63.218.149.193,KR,South Korea,AS,Asia
63.218.149.198,63.218.149.198,KR,South Korea,AS,Asia
63.218.149.205,63.218.149.205,KR,South Korea,AS,Asia
63.218.149.213,63.218.149.213,KR,South Korea,AS,Asia
63.218.149.221,63.218.149.221,KR,South Korea,AS,Asia
63.218.149.233,63.218.149.233,KR,South Korea,AS,Asia
63.218.149.241,63.218.149.241,KR,South Korea,AS,Asia
63.218.149.249,63.218.149.249,KR,South Korea,AS,Asia
63.218.149.253,63.218.149.253,KR,South Korea,AS,Asia
63.218.236.9,63.218.236.11,KR,South Korea,AS,Asia
63.218.236.90,63.218.237.127,KR,South Korea,AS,Asia
63.218.237.129,63.218.237.129,KR,South Korea,AS,Asia
63.218.237.133,63.218.237.134,KR,South Korea,AS,Asia
63.222.106.0,63.222.106.7,KR,South Korea,AS,Asia
63.222.106.9,63.222.106.18,KR,South Korea,AS,Asia
63.223.129.7,63.223.129.9,KR,South Korea,AS,Asia
63.223.129.17,63.223.129.18,KR,South Korea,AS,Asia
63.223.129.21,63.223.129.22,KR,South Korea,AS,Asia
63.223.129.25,63.223.129.26,KR,South Korea,AS,Asia
63.223.129.29,63.223.129.30,KR,South Korea,AS,Asia
63.223.129.33,63.223.129.34,KR,South Korea,AS,Asia
63.223.129.37,63.223.129.37,KR,South Korea,AS,Asia
63.223.129.41,63.223.129.42,KR,South Korea,AS,Asia
63.223.129.45,63.223.129.46,KR,South Korea,AS,Asia
63.223.129.65,63.223.129.66,KR,South Korea,AS,Asia
63.223.129.69,63.223.129.70,KR,South Korea,AS,Asia
63.223.129.73,63.223.129.74,KR,South Korea,AS,Asia
63.223.129.85,63.223.129.86,KR,South Korea,AS,Asia
63.223.129.90,63.223.129.90,KR,South Korea,AS,Asia
64.23.64.0,64.23.79.255,KR,South Korea,AS,Asia
64.110.64.0,64.110.95.255,KR,South Korea,AS,Asia
64.138.141.28,64.138.141.29,KR,South Korea,AS,Asia
64.188.32.0,64.188.47.255,KR,South Korea,AS,Asia
65.49.109.141,65.49.109.142,KR,South Korea,AS,Asia
65.49.109.149,65.49.109.150,KR,South Korea,AS,Asia
65.161.178.180,65.161.178.180,KR,South Korea,AS,Asia
65.229.126.0,65.229.127.255,KR,South Korea,AS,Asia
66.22.64.0,66.22.64.255,KR,South Korea,AS,Asia
66.22.228.0,66.22.229.255,KR,South Korea,AS,Asia
66.110.0.51,66.110.0.51,KR,South Korea,AS,Asia
66.110.1.43,66.110.1.43,KR,South Korea,AS,Asia
66.110.1.207,66.110.1.207,KR,South Korea,AS,Asia
66.110.2.35,66.110.2.35,KR,South Korea,AS,Asia
66.110.10.51,66.110.10.51,KR,South Korea,AS,Asia
66.118.3.0,66.118.3.255,KR,South Korea,AS,Asia
66.150.247.64,66.150.247.127,KR,South Korea,AS,Asia
66.232.136.0,66.232.147.255,KR,South Korea,AS,Asia
67.199.148.48,67.199.148.48,KR,South Korea,AS,Asia
67.199.148.50,67.199.148.55,KR,South Korea,AS,Asia
67.209.53.0,67.209.53.255,KR,South Korea,AS,Asia
69.25.105.160,69.25.105.175,KR,South Korea,AS,Asia
69.107.1.186,69.107.1.187,KR,South Korea,AS,Asia
69.107.1.190,69.107.1.208,KR,South Korea,AS,Asia
69.197.7.0,69.197.7.255,KR,South Korea,AS,Asia
70.132.53.0,70.132.53.255,KR,South Korea,AS,Asia
72.8.130.6,72.8.130.6,KR,South Korea,AS,Asia
72.8.161.0,72.8.161.31,KR,South Korea,AS,Asia
72.14.196.8,72.14.196.8,KR,South Korea,AS,Asia
72.14.196.10,72.14.196.10,KR,South Korea,AS,Asia
72.14.196.51,72.14.196.51,KR,South Korea,AS,Asia
72.14.196.151,72.14.196.151,KR,South Korea,AS,Asia
72.14.208.63,72.14.208.63,KR,South Korea,AS,Asia
72.14.218.14,72.14.218.15,KR,South Korea,AS,Asia
72.14.223.162,72.14.223.163,KR,South Korea,AS,Asia
72.14.236.114,72.14.236.114,KR,South Korea,AS,Asia
72.14.236.116,72.14.236.116,KR,South Korea,AS,Asia
72.14.237.51,72.14.237.51,KR,South Korea,AS,Asia
72.246.45.0,72.246.45.255,KR,South Korea,AS,Asia
72.246.102.0,72.246.103.255,KR,South Korea,AS,Asia
74.80.75.0,74.80.75.255,KR,South Korea,AS,Asia
74.82.46.88,74.82.46.91,KR,South Korea,AS,Asia
74.119.77.173,74.119.77.173,KR,South Korea,AS,Asia
74.125.32.43,74.125.32.43,KR,South Korea,AS,Asia
74.125.37.228,74.125.37.228,KR,South Korea,AS,Asia
74.125.51.242,74.125.51.242,KR,South Korea,AS,Asia
74.125.52.103,74.125.52.103,KR,South Korea,AS,Asia
74.125.96.102,74.125.96.126,KR,South Korea,AS,Asia
74.125.101.6,74.125.101.30,KR,South Korea,AS,Asia
74.125.118.28,74.125.118.29,KR,South Korea,AS,Asia
74.125.119.80,74.125.119.81,KR,South Korea,AS,Asia
74.125.119.214,74.125.119.215,KR,South Korea,AS,Asia
74.125.245.1,74.125.245.54,KR,South Korea,AS,Asia
74.227.0.0,74.227.135.255,KR,South Korea,AS,Asia
77.77.181.0,77.77.181.255,KR,South Korea,AS,Asia
79.110.55.2,79.110.55.10,KR,South Korea,AS,Asia
85.95.27.94,85.95.27.94,KR,South Korea,AS,Asia
85.95.27.246,85.95.27.246,KR,South Korea,AS,Asia
85.113.86.0,85.113.86.255,KR,South Korea,AS,Asia
86.106.77.0,86.106.77.255,KR,South Korea,AS,Asia
89.207.227.66,89.207.227.66,KR,South Korea,AS,Asia
89.207.227.220,89.207.227.220,KR,South Korea,AS,Asia
89.207.230.48,89.207.230.63,KR,South Korea,AS,Asia
91.132.57.0,91.132.57.209,KR,South Korea,AS,Asia
91.132.57.212,91.132.57.255,KR,South Korea,AS,Asia
91.193.100.0,91.193.103.255,KR,South Korea,AS,Asia
91.204.224.0,91.204.227.255,KR,South Korea,AS,Asia
92.38.134.0,92.38.135.255,KR,South Korea,AS,Asia
92.38.160.0,92.38.161.255,KR,South Korea,AS,Asia
92.38.164.0,92.38.167.255,KR,South Korea,AS,Asia
92.223.61.0,92.223.61.255,KR,South Korea,AS,Asia
92.223.73.0,92.223.73.255,KR,South Korea,AS,Asia
93.152.206.0,93.152.206.255,KR,South Korea,AS,Asia
93.152.210.0,93.152.210.255,KR,South Korea,AS,Asia
93.152.217.0,93.152.218.255,KR,South Korea,AS,Asia
93.152.222.0,93.152.222.255,KR,South Korea,AS,Asia
93.152.226.0,93.152.227.255,KR,South Korea,AS,Asia
94.26.89.0,94.26.89.255,KR,South Korea,AS,Asia
94.137.95.0,94.137.95.255,KR,South Korea,AS,Asia
94.190.195.0,94.190.195.255,KR,South Korea,AS,Asia
95.214.178.0,95.214.179.255,KR,South Korea,AS,Asia
96.16.99.0,96.16.99.255,KR,South Korea,AS,Asia
98.16.205.254,98.16.205.254,KR,South Korea,AS,Asia
98.98.55.0,98.98.59.255,KR,South Korea,AS,Asia
99.77.141.0,99.77.141.255,KR,South Korea,AS,Asia
99.77.242.0,99.77.242.255,KR,South Korea,AS,Asia
99.78.184.0,99.78.191.255,KR,South Korea,AS,Asia
99.82.168.0,99.82.168.255,KR,South Korea,AS,Asia
99.86.144.0,99.86.151.255,KR,South Korea,AS,Asia
99.86.201.0,99.86.207.255,KR,South Korea,AS,Asia
99.150.24.0,99.150.31.255,KR,South Korea,AS,Asia
99.151.144.0,99.151.151.255,KR,South Korea,AS,Asia
101.1.8.0,101.1.15.255,KR,South Korea,AS,Asia
101.1.32.0,101.1.63.255,KR,South Korea,AS,Asia
101.33.56.0,101.33.56.255,KR,South Korea,AS,Asia
101.33.64.0,101.33.95.255,KR,South Korea,AS,Asia
101.33.99.0,101.33.99.255,KR,South Korea,AS,Asia
101.36.114.0,101.36.114.255,KR,South Korea,AS,Asia
101.44.212.0,101.44.215.255,KR,South Korea,AS,Asia
101.53.64.0,101.53.95.255,KR,South Korea,AS,Asia
101.55.0.0,101.55.127.255,KR,South Korea,AS,Asia
101.79.0.0,101.79.157.255,KR,South Korea,AS,Asia
101.79.159.0,101.79.164.255,KR,South Korea,AS,Asia
101.79.168.0,101.79.255.255,KR,South Korea,AS,Asia
101.101.128.0,101.101.255.255,KR,South Korea,AS,Asia
101.202.0.0,101.202.255.255,KR,South Korea,AS,Asia
101.235.0.0,101.235.255.255,KR,South Korea,AS,Asia
101.250.0.0,101.250.255.255,KR,South Korea,AS,Asia
103.2.76.0,103.2.79.255,KR,South Korea,AS,Asia
103.2.84.0,103.2.87.255,KR,South Korea,AS,Asia
103.2.92.0,103.2.95.255,KR,South Korea,AS,Asia
103.3.36.0,103.3.39.255,KR,South Korea,AS,Asia
103.4.48.0,103.4.51.255,KR,South Korea,AS,Asia
103.4.148.0,103.4.151.255,KR,South Korea,AS,Asia
103.4.176.0,103.4.183.255,KR,South Korea,AS,Asia
103.5.128.0,103.5.131.255,KR,South Korea,AS,Asia
103.5.144.0,103.5.147.255,KR,South Korea,AS,Asia
103.6.72.0,103.6.75.255,KR,South Korea,AS,Asia
103.6.80.0,103.6.83.255,KR,South Korea,AS,Asia
103.6.100.0,103.6.103.255,KR,South Korea,AS,Asia
103.6.172.0,103.6.175.255,KR,South Korea,AS,Asia
103.7.32.0,103.7.35.255,KR,South Korea,AS,Asia
103.7.190.0,103.7.191.255,KR,South Korea,AS,Asia
103.7.244.0,103.7.247.255,KR,South Korea,AS,Asia
103.8.100.0,103.8.103.255,KR,South Korea,AS,Asia
103.8.230.0,103.8.230.255,KR,South Korea,AS,Asia
103.9.32.0,103.9.35.255,KR,South Korea,AS,Asia
103.9.128.0,103.9.131.255,KR,South Korea,AS,Asia
103.10.92.0,103.10.95.255,KR,South Korea,AS,Asia
103.10.216.0,103.10.219.255,KR,South Korea,AS,Asia
103.11.24.0,103.11.27.255,KR,South Korea,AS,Asia
103.11.44.0,103.11.47.255,KR,South Korea,AS,Asia
103.11.56.0,103.11.59.255,KR,South Korea,AS,Asia
103.11.128.0,103.11.131.255,KR,South Korea,AS,Asia
103.11.248.0,103.11.251.255,KR,South Korea,AS,Asia
103.12.248.0,103.12.255.255,KR,South Korea,AS,Asia
103.13.52.0,103.13.55.255,KR,South Korea,AS,Asia
103.13.160.0,103.13.163.255,KR,South Korea,AS,Asia
103.13.220.0,103.13.223.255,KR,South Korea,AS,Asia
103.17.94.0,103.17.94.255,KR,South Korea,AS,Asia
103.17.199.128,103.17.199.255,KR,South Korea,AS,Asia
103.19.124.0,103.19.127.255,KR,South Korea,AS,Asia
103.20.58.0,103.20.58.255,KR,South Korea,AS,Asia
103.20.116.0,103.20.119.255,KR,South Korea,AS,Asia
103.21.188.0,103.21.191.255,KR,South Korea,AS,Asia
103.21.200.0,103.21.203.255,KR,South Korea,AS,Asia
103.22.220.0,103.22.223.255,KR,South Korea,AS,Asia
103.23.80.0,103.23.87.255,KR,South Korea,AS,Asia
103.23.169.65,103.23.169.224,KR,South Korea,AS,Asia
103.23.169.226,103.23.169.226,KR,South Korea,AS,Asia
103.23.169.254,103.23.169.255,KR,South Korea,AS,Asia
103.24.8.0,103.24.11.255,KR,South Korea,AS,Asia
103.25.16.0,103.25.19.255,KR,South Korea,AS,Asia
103.27.128.0,103.27.131.255,KR,South Korea,AS,Asia
103.27.148.0,103.27.151.255,KR,South Korea,AS,Asia
103.28.60.0,103.28.67.255,KR,South Korea,AS,Asia
103.30.108.0,103.30.111.255,KR,South Korea,AS,Asia
103.30.156.0,103.30.163.255,KR,South Korea,AS,Asia
103.30.204.0,103.30.207.255,KR,South Korea,AS,Asia
103.31.180.0,103.31.183.255,KR,South Korea,AS,Asia
103.37.1.0,103.37.1.255,KR,South Korea,AS,Asia
103.38.24.0,103.38.27.255,KR,South Korea,AS,Asia
103.39.16.0,103.39.16.28,KR,South Korea,AS,Asia
103.39.16.30,103.39.16.114,KR,South Korea,AS,Asia
103.39.16.116,103.39.16.196,KR,South Korea,AS,Asia
103.39.16.198,103.39.16.224,KR,South Korea,AS,Asia
103.39.16.226,103.39.16.238,KR,South Korea,AS,Asia
103.39.16.240,103.39.16.255,KR,South Korea,AS,Asia
103.39.36.0,103.39.39.255,KR,South Korea,AS,Asia
103.42.60.0,103.42.61.255,KR,South Korea,AS,Asia
103.42.184.0,103.42.187.255,KR,South Korea,AS,Asia
103.43.12.0,103.43.12.32,KR,South Korea,AS,Asia
103.43.12.34,103.43.13.255,KR,South Korea,AS,Asia
103.43.64.0,103.43.64.255,KR,South Korea,AS,Asia
103.43.68.0,103.43.71.255,KR,South Korea,AS,Asia
103.43.120.0,103.43.123.255,KR,South Korea,AS,Asia
103.44.90.0,103.44.90.255,KR,South Korea,AS,Asia
103.46.224.0,103.46.227.255,KR,South Korea,AS,Asia
103.48.132.0,103.48.132.53,KR,South Korea,AS,Asia
103.48.132.55,103.48.132.137,KR,South Korea,AS,Asia
103.48.132.139,103.48.132.168,KR,South Korea,AS,Asia
103.48.132.170,103.48.132.181,KR,South Korea,AS,Asia
103.48.132.183,103.48.132.183,KR,South Korea,AS,Asia
103.48.132.185,103.48.132.234,KR,South Korea,AS,Asia
103.48.132.236,103.48.133.148,KR,South Korea,AS,Asia
103.48.133.150,103.48.133.156,KR,South Korea,AS,Asia
103.48.133.158,103.48.133.186,KR,South Korea,AS,Asia
103.48.133.188,103.48.133.245,KR,South Korea,AS,Asia
103.48.133.247,103.48.134.255,KR,South Korea,AS,Asia
103.49.0.0,103.49.2.255,KR,South Korea,AS,Asia
103.49.44.0,103.49.47.255,KR,South Korea,AS,Asia
103.50.40.0,103.50.43.255,KR,South Korea,AS,Asia
103.50.88.0,103.50.91.255,KR,South Korea,AS,Asia
103.51.168.0,103.51.179.255,KR,South Korea,AS,Asia
103.51.184.0,103.51.203.255,KR,South Korea,AS,Asia
103.51.240.0,103.51.255.255,KR,South Korea,AS,Asia
103.52.200.0,103.52.203.255,KR,South Korea,AS,Asia
103.53.114.0,103.53.114.255,KR,South Korea,AS,Asia
103.54.44.0,103.54.46.255,KR,South Korea,AS,Asia
103.54.60.0,103.54.60.255,KR,South Korea,AS,Asia
103.54.63.0,103.54.63.255,KR,South Korea,AS,Asia
103.54.72.0,103.54.75.255,KR,South Korea,AS,Asia
103.55.35.0,103.55.35.255,KR,South Korea,AS,Asia
103.55.188.0,103.55.191.255,KR,South Korea,AS,Asia
103.56.96.0,103.56.96.255,KR,South Korea,AS,Asia
103.56.98.0,103.56.98.255,KR,South Korea,AS,Asia
103.57.60.0,103.57.63.255,KR,South Korea,AS,Asia
103.57.200.0,103.57.203.255,KR,South Korea,AS,Asia
103.59.51.0,103.59.51.255,KR,South Korea,AS,Asia
103.59.156.0,103.59.159.255,KR,South Korea,AS,Asia
103.60.56.0,103.60.59.255,KR,South Korea,AS,Asia
103.60.120.0,103.60.127.255,KR,South Korea,AS,Asia
103.60.144.0,103.60.147.255,KR,South Korea,AS,Asia
103.62.228.0,103.62.231.255,KR,South Korea,AS,Asia
103.65.180.0,103.65.180.159,KR,South Korea,AS,Asia
103.65.181.0,103.65.181.255,KR,South Korea,AS,Asia
103.65.183.0,103.65.183.255,KR,South Korea,AS,Asia
103.66.188.0,103.66.195.255,KR,South Korea,AS,Asia
103.68.96.0,103.68.99.255,KR,South Korea,AS,Asia
103.68.110.0,103.68.110.255,KR,South Korea,AS,Asia
103.68.148.0,103.68.155.255,KR,South Korea,AS,Asia
103.71.4.0,103.71.5.255,KR,South Korea,AS,Asia
103.74.2.0,103.74.3.255,KR,South Korea,AS,Asia
103.77.84.0,103.77.87.255,KR,South Korea,AS,Asia
103.78.132.0,103.78.133.255,KR,South Korea,AS,Asia
103.79.132.0,103.79.135.255,KR,South Korea,AS,Asia
103.80.132.0,103.80.134.255,KR,South Korea,AS,Asia
103.81.184.0,103.81.187.255,KR,South Korea,AS,Asia
103.82.141.0,103.82.143.255,KR,South Korea,AS,Asia
103.85.80.0,103.85.83.255,KR,South Korea,AS,Asia
103.86.44.0,103.86.47.255,KR,South Korea,AS,Asia
103.86.64.0,103.86.64.232,KR,South Korea,AS,Asia
103.86.64.234,103.86.64.247,KR,South Korea,AS,Asia
103.86.64.249,103.86.64.255,KR,South Korea,AS,Asia
103.86.84.0,103.86.87.255,KR,South Korea,AS,Asia
103.87.116.0,103.87.119.255,KR,South Korea,AS,Asia
103.90.209.0,103.90.209.255,KR,South Korea,AS,Asia
103.90.244.0,103.90.247.255,KR,South Korea,AS,Asia
103.99.208.0,103.99.210.255,KR,South Korea,AS,Asia
103.101.188.0,103.101.191.255,KR,South Korea,AS,Asia
103.104.86.0,103.104.86.255,KR,South Korea,AS,Asia
103.104.176.0,103.104.176.255,KR,South Korea,AS,Asia
103.105.156.0,103.105.163.255,KR,South Korea,AS,Asia
103.106.140.0,103.106.143.255,KR,South Korea,AS,Asia
103.108.108.0,103.108.111.255,KR,South Korea,AS,Asia
103.109.64.0,103.109.67.255,KR,South Korea,AS,Asia
103.114.62.0,103.114.62.255,KR,South Korea,AS,Asia
103.114.124.0,103.114.127.255,KR,South Korea,AS,Asia
103.116.132.0,103.116.133.95,KR,South Korea,AS,Asia
103.116.133.97,103.116.133.255,KR,South Korea,AS,Asia
103.117.0.0,103.117.3.255,KR,South Korea,AS,Asia
103.119.107.0,103.119.107.255,KR,South Korea,AS,Asia
103.122.144.0,103.122.145.255,KR,South Korea,AS,Asia
103.122.184.0,103.122.187.255,KR,South Korea,AS,Asia
103.124.100.0,103.124.103.255,KR,South Korea,AS,Asia
103.125.108.0,103.125.111.255,KR,South Korea,AS,Asia
103.126.64.0,103.126.67.255,KR,South Korea,AS,Asia
103.126.209.0,103.126.209.255,KR,South Korea,AS,Asia
103.126.234.0,103.126.235.255,KR,South Korea,AS,Asia
103.127.124.0,103.127.127.255,KR,South Korea,AS,Asia
103.127.212.0,103.127.215.255,KR,South Korea,AS,Asia
103.129.184.0,103.129.187.255,KR,South Korea,AS,Asia
103.131.164.0,103.131.167.255,KR,South Korea,AS,Asia
103.132.32.0,103.132.39.255,KR,South Korea,AS,Asia
103.133.240.0,103.133.241.255,KR,South Korea,AS,Asia
103.138.13.0,103.138.13.255,KR,South Korea,AS,Asia
103.138.80.0,103.138.83.255,KR,South Korea,AS,Asia
103.138.149.0,103.138.149.255,KR,South Korea,AS,Asia
103.138.228.0,103.138.229.255,KR,South Korea,AS,Asia
103.139.84.0,103.139.85.255,KR,South Korea,AS,Asia
103.139.118.0,103.139.119.255,KR,South Korea,AS,Asia
103.139.137.0,103.139.137.255,KR,South Korea,AS,Asia
103.139.214.0,103.139.217.255,KR,South Korea,AS,Asia
