start_ip,end_ip,country,country_name,continent,continent_name
240a:61:21b1:3e00::,240a:61:21b1:3eff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240a:6b:631:f200::,240a:6b:631:f2ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4e1:1a00::,240b:c010:4e1:1aff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4f8:3c00::,240b:c010:4f8:3cff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4f8:7a00::,240b:c010:4f8:7aff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4f9:3000::,240b:c010:4f9:30ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4f9:6500::,240b:c010:4f9:65ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4f9:6b00::,240b:c010:4f9:6bff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4f9:7e00::,240b:c010:4f9:7eff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4f9:bb00::,240b:c010:4f9:bbff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4f9:c200::,240b:c010:4f9:c2ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fa:3100::,240b:c010:4fa:31ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fa:4900::,240b:c010:4fa:49ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fa:6500::,240b:c010:4fa:65ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fa:a200::,240b:c010:4fa:a2ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fb:2700::,240b:c010:4fb:27ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fb:b200::,240b:c010:4fb:b2ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fc:2800::,240b:c010:4fc:29ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fc:3800::,240b:c010:4fc:38ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fc:4a00::,240b:c010:4fc:4aff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fc:bd00::,240b:c010:4fc:bdff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fd:1a00::,240b:c010:4fd:1aff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fd:2300::,240b:c010:4fd:23ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fd:4e00::,240b:c010:4fd:4eff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fd:5100::,240b:c010:4fd:51ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fd:5800::,240b:c010:4fd:58ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fd:7300::,240b:c010:4fd:73ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fd:ba00::,240b:c010:4fd:baff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fe:8000::,240b:c010:4fe:80ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fe:a400::,240b:c010:4fe:a4ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4fe:ef00::,240b:c010:4fe:efff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c010:4ff:1500::,240b:c010:4ff:15ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4c0:5900::,240b:c020:4c0:59ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4f8:9700::,240b:c020:4f8:97ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4f8:c400::,240b:c020:4f8:c4ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4f8:ed00::,240b:c020:4f8:edff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4f9:d00::,240b:c020:4f9:dff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4f9:7100::,240b:c020:4f9:71ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4f9:df00::,240b:c020:4f9:dfff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4f9:fb00::,240b:c020:4f9:fbff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fa:4100::,240b:c020:4fa:41ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fa:9600::,240b:c020:4fa:96ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fa:9d00::,240b:c020:4fa:9dff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fa:bc00::,240b:c020:4fa:bcff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fa:fb00::,240b:c020:4fa:fbff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fb:2d00::,240b:c020:4fb:2dff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fb:7300::,240b:c020:4fb:73ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fb:9900::,240b:c020:4fb:99ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fb:f800::,240b:c020:4fb:f8ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fc:3300::,240b:c020:4fc:34ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fc:6300::,240b:c020:4fc:63ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fd::,240b:c020:4fd:ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fd:d400::,240b:c020:4fd:d4ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4fe:4100::,240b:c020:4fe:41ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4ff:1c00::,240b:c020:4ff:1cff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240b:c020:4ff:3700::,240b:c020:4ff:37ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
240d:1a:b39:c100::,240d:1a:b39:c1ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:1000::,2600:1410:1000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:2000::,2600:1410:2000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:3000::,2600:1410:3000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:4000::,2600:1410:4000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:5000::,2600:1410:5000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:6000::,2600:1410:6000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:7000::,2600:1410:7000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:9000::,2600:1410:9000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:b000::,2600:1410:b000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:c000::,2600:1410:c000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:d000::,2600:1410:d000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1410:e000::,2600:1410:e000:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1417:e::,2600:1417:e:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1417:2e::,2600:1417:2f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:1901:8180::,2600:1901:818f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a403::,2600:70ff:a403:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a408::,2600:70ff:a408:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a40e::,2600:70ff:a40e:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a47c::,2600:70ff:a47c:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a47f::,2600:70ff:a47f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a488::,2600:70ff:a488:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a48f::,2600:70ff:a48f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a492::,2600:70ff:a492:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a4b4::,2600:70ff:a4b5:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a4d1::,2600:70ff:a4d2:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a4dc::,2600:70ff:a4dc:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a4e8::,2600:70ff:a4e8:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a4ec::,2600:70ff:a4ed:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a4f2::,2600:70ff:a4f3:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a4f5::,2600:70ff:a4f5:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a506::,2600:70ff:a506:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a509::,2600:70ff:a509:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a50c::,2600:70ff:a50c:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a50f::,2600:70ff:a50f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a512::,2600:70ff:a512:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a537::,2600:70ff:a538:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a53c::,2600:70ff:a53d:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a54e::,2600:70ff:a54e:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a550::,2600:70ff:a550:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a555::,2600:70ff:a555:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a574::,2600:70ff:a574:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a586::,2600:70ff:a586:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a589::,2600:70ff:a589:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a590::,2600:70ff:a591:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a596::,2600:70ff:a596:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a598::,2600:70ff:a598:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a59b::,2600:70ff:a59b:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a59d::,2600:70ff:a59d:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a5a8::,2600:70ff:a5a8:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a5ab::,2600:70ff:a5ab:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a5bd::,2600:70ff:a5bd:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a5bf::,2600:70ff:a5bf:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a5c5::,2600:70ff:a5c5:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:70ff:a622::,2600:70ff:a622:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2600:9000:1131::,2600:9000:1131:ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2602:2a9:d60::,2602:2a9:d6f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2602:fb3c:20::,2602:fb3c:2f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2602:fd50:fa0::,2602:fd50:faf:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2602:ff84:13::,2602:ff84:13:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2602:ffe4:c05::,2602:ffe4:c05:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2602:ffe4:c1a::,2602:ffe4:c1a:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2602:ffe4:c25::,2602:ffe4:c25:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2602:ffe4:c47::,2602:ffe4:c47:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1040:e00::,2603:1040:fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:100::,2603:1046:1ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:300::,2603:1046:3ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:801::,2603:1046:801:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:803::,2603:1046:803:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:805::,2603:1046:805:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:821::,2603:1046:821:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:829::,2603:1046:829:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:82b::,2603:1046:82b:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:a00:12::,2603:1046:a00:15:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:c00:c001::,2603:1046:c00:c001:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:c00:c006::,2603:1046:c00:c006:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:c07::,2603:1046:c08:17ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:1404::,2603:1046:1405:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:1500:1c::,2603:1046:1500:1c:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:1500:20::,2603:1046:1500:20:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:2000:e0::,2603:1046:2000:ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1046:2000:160::,2603:1046:2000:17f:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047::,2603:1047::ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:0:4::,2603:1047:0:4:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:0:7::,2603:1047:0:7:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:0:10::,2603:1047:0:10:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:0:48::,2603:1047:0:49:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:0:80::,2603:1047:0:80:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:0:84::,2603:1047:0:84:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:0:87::,2603:1047:0:87:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:0:92::,2603:1047:0:92:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:0:c8::,2603:1047:0:c9:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:0:680::,2603:1047:0:6af:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:0:6c0::,2603:1047:0:6ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:1:e0::,2603:1047:1:ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:1:160::,2603:1047:1:17f:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:500::,2603:1047:5ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1047:b00::,2603:1047:bff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1049:300::,2603:1049:3ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1049:900::,2603:1049:9ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1061:1300:1c00::,2603:1061:1300:23ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1061:1300:4c00::,2603:1061:1300:4fff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1061:1310:1c00::,2603:1061:1310:23ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1061:1310:4c00::,2603:1061:1310:4fff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1061:13f0:1c00::,2603:1061:13f0:23ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1061:13f0:4c00::,2603:1061:13f0:4fff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1061:1600:1500::,2603:1061:1600:15ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1061:1600:1c00::,2603:1061:1600:1cff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1061:1600:2300::,2603:1061:1600:23ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1062:0:73::,2603:1062:0:73:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1062:0:80::,2603:1062:0:81:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1062:0:85::,2603:1062:0:85:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1062:0:88::,2603:1062:0:88:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1062:0:301::,2603:1062:0:302:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1062:0:314::,2603:1062:0:314:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1062:6:240::,2603:1062:6:241:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1062:6:300::,2603:1062:6:305:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063::,2603:1063:0:1ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063:1::,2603:1063:1:1ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063:2f:100::,2603:1063:2f:1ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063:100::,2603:1063:100:1ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063:115::,2603:1063:115:1ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063:200::,2603:1063:200:1ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063:215::,2603:1063:215:1ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063:2001:1500::,2603:1063:2001:15ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063:2001:1c00::,2603:1063:2001:1cff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063:2001:2300::,2603:1063:2001:23ff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063:2202:1c::,2603:1063:2202:1f:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:1063:2202:34::,2603:1063:2202:37:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c000:a00::,2603:c000:aff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c000:1000::,2603:c000:10ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c001:1400::,2603:c001:15ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c001:2000::,2603:c001:21ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c002:a00::,2603:c002:aff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c002:1000::,2603:c002:10ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c002:8a00::,2603:c002:8aff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c002:9000::,2603:c002:90ff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c011:4000::,2603:c011:4fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c012::,2603:c012:fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c022:8000::,2603:c022:9fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2603:c024::,2603:c024:1fff:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:40:1b38::,2606:40:1b3f:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:40:1ba0::,2606:40:1baf:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:3dc0:101b::,2606:3dc0:101b:ffff:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00::,2606:54c0:3f00:0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:10::,2606:54c0:3f00:10:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:18::,2606:54c0:3f00:18:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:20::,2606:54c0:3f00:20:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:28::,2606:54c0:3f00:28:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:30::,2606:54c0:3f00:30:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:38::,2606:54c0:3f00:38:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:40::,2606:54c0:3f00:40:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:48::,2606:54c0:3f00:48:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:58::,2606:54c0:3f00:58:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:60::,2606:54c0:3f00:60:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:80::,2606:54c0:3f00:80:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:90::,2606:54c0:3f00:90:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:98::,2606:54c0:3f00:98:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:a0::,2606:54c0:3f00:a0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:a8::,2606:54c0:3f00:a8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:b0::,2606:54c0:3f00:b0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:b8::,2606:54c0:3f00:b8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f00:518::,2606:54c0:3f00:518:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20::,2606:54c0:3f20:0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:10::,2606:54c0:3f20:10:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:18::,2606:54c0:3f20:18:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:20::,2606:54c0:3f20:20:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:28::,2606:54c0:3f20:28:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:30::,2606:54c0:3f20:30:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:38::,2606:54c0:3f20:38:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:40::,2606:54c0:3f20:40:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:48::,2606:54c0:3f20:48:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:58::,2606:54c0:3f20:58:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:60::,2606:54c0:3f20:60:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:80::,2606:54c0:3f20:80:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:90::,2606:54c0:3f20:90:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:98::,2606:54c0:3f20:98:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:a0::,2606:54c0:3f20:a0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:a8::,2606:54c0:3f20:a8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:b0::,2606:54c0:3f20:b0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:b8::,2606:54c0:3f20:b8:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f20:518::,2606:54c0:3f20:518:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40::,2606:54c0:3f40:0:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:10::,2606:54c0:3f40:10:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:18::,2606:54c0:3f40:18:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:20::,2606:54c0:3f40:20:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:28::,2606:54c0:3f40:28:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:30::,2606:54c0:3f40:30:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:38::,2606:54c0:3f40:38:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
2606:54c0:3f40:40::,2606:54c0:3f40:40:ffff:ffff:ffff:ffff,KR,South Korea,AS,Asia
